rep,pop_init,crash_prop,tl,ts,ss,model,filename,minbin,breakpoints,loci,mutation_per_site,n_estimation,theta_per_site_median,theta_per_site_2.5.,theta_per_site_97.5.,year,Ne_median,Ne_2.5.,Ne_97.5.,Ne_12.5.,Ne_87.5.
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0708560248495298e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.7085602484953,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0709388560604304e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.709388560604303,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0709388560604304e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.709388560604303,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0758755278260752e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.75875527826075,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0758755278260752e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.75875527826075,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0778764426881412e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.778764426881413,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0778764426881412e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.778764426881413,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.08111693264841e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.811169326484098,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.08111693264841e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.811169326484098,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0832219262917344e-7,30,7.71624072265625e-6,3.219933837890625e-6,1.0058556640625e-5,20.832219262917345,192.90601806640626,80.49834594726563,251.463916015625,108.4432373046875,227.5359130859375
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0832219262917344e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.832219262917345,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0875376325225785e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.875376325225783,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0875376325225785e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.875376325225783,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0931023183353916e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.931023183353915,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0931023183353916e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.931023183353915,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0945213144176579e-7,30,7.72737353515625e-6,3.219933837890625e-6,1.0058556640625e-5,20.945213144176577,193.18433837890626,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.0945213144176579e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,20.945213144176577,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1042728422487116e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,21.042728422487116,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1042728422487116e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,21.042728422487116,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1106532300632291e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,21.106532300632292,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1106532300632291e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,21.106532300632292,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1109452477639177e-7,30,7.7354248046875e-6,3.219933837890625e-6,1.0058556640625e-5,21.109452477639177,193.3856201171875,80.49834594726563,251.463916015625,108.4432373046875,229.1385498046875
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1109452477639177e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.109452477639177,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1109619920000495e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.109619920000494,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1109619920000495e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.109619920000494,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1143391807107888e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.14339180710789,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1143391807107888e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.14339180710789,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1321191370450265e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.321191370450265,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1321191370450265e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.321191370450265,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1351953351075867e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.351953351075867,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1351953351075867e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.351953351075867,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1374200344660367e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.374200344660366,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1374200344660367e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.374200344660366,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1376665447128535e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.376665447128534,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1376665447128535e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.376665447128534,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.141511498195169e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.41511498195169,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.141511498195169e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.41511498195169,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1441663038256123e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.441663038256124,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1441663038256123e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.441663038256124,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.144309042638968e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.44309042638968,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.144309042638968e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.44309042638968,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1544166137137823e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.54416613713782,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1544166137137823e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.54416613713782,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1579305100841874e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.579305100841875,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1579305100841874e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.579305100841875,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1621779485780666e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.621779485780664,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1621779485780666e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.621779485780664,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.164190282598982e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.64190282598982,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.164190282598982e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.64190282598982,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1859630323422435e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.859630323422433,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1859630323422435e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.859630323422433,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1977278708282835e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.977278708282835,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.1977278708282835e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,21.977278708282835,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.204400842950574e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.04400842950574,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.204400842950574e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.04400842950574,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.206605282123409e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.066052821234088,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.206605282123409e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.066052821234088,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2112070351790566e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.112070351790567,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2112070351790566e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.112070351790567,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.21512079235903e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.1512079235903,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.21512079235903e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.1512079235903,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2182442423378543e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.182442423378543,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2182442423378543e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.182442423378543,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2216197552653243e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.21619755265324,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2216197552653243e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.21619755265324,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2247164963673122e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.24716496367312,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2247164963673122e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.24716496367312,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2269283121763428e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.26928312176343,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2269283121763428e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.26928312176343,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2347149056409952e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.34714905640995,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2347149056409952e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.34714905640995,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.261440909152563e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.61440909152563,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.261440909152563e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.61440909152563,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2684397523042296e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.684397523042296,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2684397523042296e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.684397523042296,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2766963327081048e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.766963327081047,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2766963327081048e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.766963327081047,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2837030657562707e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.837030657562707,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.2837030657562707e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.837030657562707,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,2.287872125861333e-7,30,7.7969365234375e-6,3.219933837890625e-6,1.0058556640625e-5,22.87872125861333,194.92341308593748,80.49834594726563,251.463916015625,108.4432373046875,229.6247314453125
